,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Firm_Code
411,44060,KOSDAQ,조광ILI,일반 목적용 기계 제조업,"안전밸브,스팀트랩",2001-01-18,12월,김우동,http://www.jokwang.co.kr,경상남도,조광ILI
412,34940,KOSDAQ,조아제약,의약품 제조업,"의약품,의약부외품,보건보조식품,위생용품의제조판매",1999-08-13,12월,"조성환, 조성배(각자대표)",http://www.choa.co.kr,서울특별시,/g/11b_lw5p7
413,67000,KOSDAQ,조이시티,소프트웨어 개발 및 공급업,온라인게임(프리스타일농구),2008-05-30,12월,조성원,http://www.joycity.com,경기도,/g/1ygbcf_lg
414,33340,KOSDAQ,좋은사람들,봉제의복 제조업,패션내의,1997-11-03,12월,-,http://www.goodpeople.co.kr,서울특별시,좋은사람들
415,43610,KOSDAQ,지니뮤직,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",디지털 음악 서비스 및 음원유통,2000-07-20,12월,조훈,http://www.geniemusic.co.kr,서울특별시,/g/11gyxk3s1
416,114570,KOSDAQ,지스마트글로벌,상품 종합 도매업,CMOS 이미지센서,2010-02-04,12월,이주석,,서울특별시,/g/11gywl79w
417,53050,KOSDAQ,지에스이,연료용 가스 제조 및 배관공급업,도시가스,2001-10-11,12월,유석형,http://www.yesgse.com,경상남도,/g/11cs9lxsy0
418,119850,KOSDAQ,지엔씨에너지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","비상발전기, 소형열병합발전설비, 바이오가스발전설비",2013-10-02,12월,안병철,http://www.gncenergy.co.kr,서울특별시,/g/12v_bhyqz
419,204840,KOSDAQ,지엘팜텍,자연과학 및 공학 연구개발업,의약품 연구개발업,2014-11-20,12월,왕훈식,http://www.glpt.co.kr,경기도,/g/11bc5np68_
420,115450,KOSDAQ,지트리비앤티,기타 전문 도매업,"임베디드 GUI 미들웨어 FXUI-2D, FXUI-3D",2010-03-26,12월,안기홍,,경기도,/g/11b_l7hbm
421,109820,KOSDAQ,진매트릭스,자연과학 및 공학 연구개발업,"B형간염치료제 내성진단,C형간염바이러스 유전형진단, 자궁경부암유발바이러스 유전형진단",2009-11-06,12월,김수옥,http://www.genematrix.net,경기도,/m/0cnzw1_
422,86060,KOSDAQ,진바이오텍,동물용 사료 및 조제식품 제조업,"펩소이젠(식물성단백질),바이오스타치(가공전분),나투포멘(친환경생균제),락토케어(항생제대체형미생물제제)등",2006-04-28,12월,이찬호,http://www.genebiotech.co.kr,충청남도,진바이오텍
423,36890,KOSDAQ,진성티이씨,특수 목적용 기계 제조업,트랙롤라. 플로팅 씰,2000-07-20,12월,"윤성수, 윤준수(공동대표이사)",http://www.jinsungtec.com,경기도,진성티이씨
424,7370,KOSDAQ,진양제약,의약품 제조업,"소부날, 옥티란",2000-07-27,12월,최재준,http://www.jinyangpharm.co.kr,서울특별시,진양제약
425,85660,KOSDAQ,차바이오텍,기초 의약물질 및 생물학적 제제 제조업,"세포치료제 개발, 제대혈 보관 등",2005-12-27,12월,오상훈 (단독대표),http://www.chabio.com,서울특별시,/g/11b8733n82
426,4650,KOSDAQ,창해에탄올,알코올음료 제조업,"주정(발효주정, 정제주정) 등",2014-07-30,12월,"임성우, 이연희",http://www.chethanol.com,전라북도,/g/1q6lkyg3f
427,96240,KOSDAQ,청담러닝,일반 교습 학원,청담어학원,2008-06-27,12월,이충국,http://www.chungdahm.com,서울특별시,/m/0bwkw31
428,71850,KOSDAQ,캐스텍코리아,자동차 신품 부품 제조업,자동차용 터보차저 부품,2014-05-27,12월,윤상원,http://www.castec.co.kr,부산광역시,캐스텍코리아
429,50110,KOSDAQ,캠시스,전자부품 제조업,휴대폰용 카메라모듈,2001-05-17,12월,박영태 (단일대표),http://www.cammsys.net,인천광역시,/g/11b_kzfjt
430,78340,KOSDAQ,컴투스,소프트웨어 개발 및 공급업,모바일게임,2007-07-06,12월,"송재준, 이주환",http://www.com2us.com,서울특별시,/m/02ppkny
431,214370,KOSDAQ,케어젠,기초 의약물질 및 생물학적 제제 제조업,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품",2015-11-17,12월,정용지,http://caregen.co.kr,경기도,/g/11bwysbl3v
432,115500,KOSDAQ,케이씨에스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",컴퓨터시스템 통합 구축 및 철도 도로 교통인프라,2010-04-14,12월,이호성,http://www.kcins.co.kr,경상북도,/g/11gyxc88x
433,25880,KOSDAQ,케이씨피드,동물용 사료 및 조제식품 제조업,사료,1995-07-07,12월,"정한식, 김희철(각자 대표이사)",http://www.kcfeed.co.kr,경상북도,케이씨피드
434,93320,KOSDAQ,케이아이엔엑스,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷연동서비스 등,2011-02-08,12월,김지욱,http://www.kinx.net,서울특별시,/g/11gz1v91l
435,73010,KOSDAQ,케이에스피,일반 목적용 기계 제조업,"선박용엔진밸브,형단조품",2004-12-17,12월,이범호,http://www.kspvalve.com,부산광역시,케이에스피
436,39420,KOSDAQ,케이엘넷,전기 통신업,EC/EDI,2002-03-12,12월,정지원,http://www.klnet.co.kr,서울특별시,/g/1q60_9wcn
437,83550,KOSDAQ,케이엠,기타 섬유제품 제조업,클린룸용Wiper,2005-12-20,12월,신병순,http://kmbiz.com,강원도,/g/11gy_5b05
438,32500,KOSDAQ,케이엠더블유,통신 및 방송 장비 제조업,RF 부품 및 중계기,2000-03-21,12월,김덕용,http://www.kmw.co.kr,경기도,케이엠더블유
439,24880,KOSDAQ,케이피에프,기타 금속 가공제품 제조업,볼트류,1994-12-29,12월,"송무현, 김형노",http://www.kpf.co.kr,경기도,케이피에프
440,89010,KOSDAQ,켐트로닉스,기타 화학제품 제조업,"Touch IC 및 PBA, TG, EMC",2007-01-17,12월,김 보 균,http://www.chemtronics.co.kr,세종특별자치시,켐트로닉스
441,52400,KOSDAQ,코나아이,소프트웨어 개발 및 공급업,"전자화폐, 단말기, 수집/정산시스템",2001-10-18,12월,조정일,http://www.konai.co.kr,서울특별시,/g/112yd2x8b
442,224060,KOSDAQ,코디엠,특수 목적용 기계 제조업,"반도체 및 평판디스플레이 제조용 장비(IRIS, LOZIX, HP/CP)",2015-12-29,12월,황정훈,http://www.kodi-m.com,충청남도,코디엠
443,104540,KOSDAQ,코렌텍,의료용 기기 제조업,"인공고관절, 인공슬관절 등",2013-03-05,12월,"선두훈,선승훈,선경훈(각자 대표이사)",http://www.corentec.com,충청남도,/g/124s6jzx4
444,123410,KOSDAQ,코리아에프티,자동차 신품 부품 제조업,"캐니스터,플라스틱필러넥,의장부품",2010-08-27,12월,"오원석, 김재산(각자 대표이사)",http://www.kftec.com,경기도,/g/11b_m3sd2
445,49430,KOSDAQ,코메론,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","줄자, 냉간압연",2001-01-16,12월,강동헌,http://www.komelon.co.kr,부산광역시,/m/0fp6x1
446,166480,KOSDAQ,코아스템,의약품 제조업,줄기세포 치료제,2015-06-26,12월,김경숙,http://www.corestem.com,경기도,/g/11bw5196r4
447,29960,KOSDAQ,코엔텍,폐기물 처리업,산업폐기물 소각/매립처리,2004-06-18,12월,이민석,http://www.koentec.co.kr,울산광역시,코엔텍
448,102940,KOSDAQ,코오롱생명과학,기초 의약물질 및 생물학적 제제 제조업,"항균제, 수처리제, 원료의약 등",2009-04-07,12월,이우석,,서울특별시,/g/11bc729pjh
449,33290,KOSDAQ,코웰패션,"섬유, 의복, 신발 및 가죽제품 소매업","의복, 잡화, 콘덴서",1997-10-13,12월,"최용석, 임종민",http://www.cowellfashion.co.kr,경기도,/g/121w6swk
450,121850,KOSDAQ,코이즈,플라스틱제품 제조업,"보호필름, 도광판, 백코팅",2012-09-27,12월,조재형,http://www.koyj.co.kr,충청북도,/g/1hfsy9gq5
451,200130,KOSDAQ,콜마비앤에이치,기초 의약물질 및 생물학적 제제 제조업,건강기능식품,2014-07-23,12월,"정화영,윤여원 (공동 대표이사)",http://www.kolmarbnh.co.kr,세종특별자치시,/g/1q6hc4st0
452,51780,KOSDAQ,큐로홀딩스,음·식료품 및 담배 소매업,"DTIS, Probe Card, H.F PCB",2001-06-26,12월,조중기,http://www.curoholdings.com,서울특별시,큐로홀딩스
453,66310,KOSDAQ,큐에스아이,반도체 제조업,레이저다이오드(LaserDiode),2006-11-24,12월,이청대,http://www.qsilaser.com,충청남도,큐에스아이
454,16600,KOSDAQ,큐캐피탈,기타 금융업,"사모투자(PEF),벤처투자",1993-06-21,12월,황희연,http://www.qcapital.co.kr,서울특별시,/g/11b823krvh
455,43590,KOSDAQ,크로바하이텍,반도체 제조업,"DRIVER-IC,DDI Package,트랜스포머,코일",2001-12-20,12월,"안호철, 김준목 (각자대표이사)",http://www.cloverhitech.com,경기도,크로바하이텍
456,114120,KOSDAQ,크루셜텍,전자부품 제조업,"바이오메트릭 트랙패드, 옵티컬 트랙패드, 모바일 플래시 모듈/PL렌즈",2010-07-21,12월,안건준,http://crucialtec.com,경기도,/m/0gyscqy
457,83790,KOSDAQ,크리스탈지노믹스,자연과학 및 공학 연구개발업,신개념항생제(전임상),2006-01-06,12월,조중명,http://www.cgxinc.com,경기도,/g/11byd0p9c2
458,45520,KOSDAQ,크린앤사이언스,일반 목적용 기계 제조업,자동차용 여과지,2000-12-05,12월,곽규범,http://www.cands.co.kr,서울특별시,크린앤사이언스
459,54780,KOSDAQ,키이스트,"영화, 비디오물, 방송프로그램 제작 및 배급업",멀티미디어 SI,2003-11-14,12월,박성혜,http://www.keyeast.co.kr,서울특별시,/m/0w0q4m9
460,219130,KOSDAQ,타이거일렉,전자부품 제조업,인쇄회로기판 제조업,2015-09-25,12월,이경섭(단독 대표이사),http://www.tigerelec.com,인천광역시,타이거일렉
461,65130,KOSDAQ,탑엔지니어링,특수 목적용 기계 제조업,LCD Cell Line 자동화 장치,2003-01-29,12월,류도현,http://www.topengnet.com,경상북도,/g/11ggr7rwfq
462,23160,KOSDAQ,태광,1차 철강 제조업,"각종 배관자재, 관이음쇠류 제조 및 판매",1994-09-07,12월,윤 성 덕,http://www.tkbend.co.kr,부산광역시,/m/0ftvfh
463,191420,KOSDAQ,테고사이언스,기초 의약물질 및 생물학적 제제 제조업,피부세포치료제,2014-11-06,12월,전세화,http://www.tegoscience.com,서울특별시,/g/11b6g27sf7
464,131970,KOSDAQ,테스나,"그외 기타 전문, 과학 및 기술 서비스업",반도체 테스트,2013-10-22,12월,이종도,http://www.tesna.co.kr,경기도,/g/12z880nxf
465,89030,KOSDAQ,테크윙,특수 목적용 기계 제조업,"반도체테스트핸들러,C.O.K(Change Over Kit)",2011-11-10,12월,나윤성,http://techwing.co.kr,경기도,/g/11_p58ymg
466,54450,KOSDAQ,텔레칩스,반도체 제조업,"디지털미디어프로세서,발신자정보표시칩",2004-12-10,12월,이장규,http://www.telechips.com,서울특별시,/m/0l8n3sn
467,91440,KOSDAQ,텔레필드,통신 및 방송 장비 제조업,광전송장비,2008-02-01,12월,박노택,http://www.telefield.com,경기도,/g/11b_l7tf3
468,51360,KOSDAQ,토비스,영상 및 음향기기 제조업,Gaming모니터,2004-11-19,12월,"김 용 범, 하 희 조",http://www.tovism.com,인천광역시,/g/11c6qrtnrx
469,108230,KOSDAQ,톱텍,특수 목적용 기계 제조업,디스플레이 자동화설비,2009-09-15,12월,이재환,http://toptec.co.kr,경상북도,/g/11c6r35_yl
470,79970,KOSDAQ,투비소프트,소프트웨어 개발 및 공급업,"MiPlatform, X Platform",2010-06-01,12월,"이경찬, 장선수 각자대표",http://www.tobesoft.com,서울특별시,/g/121m8706
471,105550,KOSDAQ,트루윈,전자부품 제조업,"자동차용 센서(APS, TPS, IAPS, SLS)",2014-07-11,12월,남용현,http://www.truwin.co.kr,대전광역시,트루윈
472,26150,KOSDAQ,특수건설,토목 건설업,보링,1997-08-06,12월,"김중헌, 김도헌 (각자 대표이사)",http://www.tuksu.co.kr,서울특별시,/g/11b6d0k09f
473,131290,KOSDAQ,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","Probe Card, Test Interface Board, LED Test Equipment",2011-01-05,12월,"김철호, 오창수",http://www.tse21.com,충청남도,/g/11gz2p58h
474,62860,KOSDAQ,티엘아이,반도체 제조업,LCDTV및모니터용TimingController,2006-07-25,12월,김달수,http://www.tli.co.kr,경기도,/m/0nbf6kt
475,81150,KOSDAQ,티플랙스,기타 금속 가공제품 제조업,"스텐레스봉,판(열간제품) 제조,도매",2009-04-23,12월,김영국,http://www.tplex.co.kr,경기도,티플랙스
476,130740,KOSDAQ,티피씨글로벌,자동차 신품 부품 제조업,"정밀인발강관, 정밀강관, Water pipe, Filler Neck 등",2011-02-08,12월,이정훈,,경상북도,티피씨글로벌
477,46210,KOSDAQ,파나진,의료용품 및 기타 의약 관련제품 제조업,의료용품및 기타 의약관련 제품 제조업,2000-08-16,12월,김성기,http://www.panagene.com,대전광역시,/g/11byd1c01y
478,33540,KOSDAQ,파라텍,특수 목적용 기계 제조업,소방기기,1997-12-26,12월,정광원,http://www.paradise-ind.co.kr,경기도,/g/11b_k_9tq
479,214450,KOSDAQ,파마리서치,의료용품 및 기타 의약 관련제품 제조업,재생의약품,2015-07-24,12월,각자대표이사 강기석 각자대표이사 김신규,http://pharmaresearch.co.kr,강원도,/g/11bwqbgvhy
480,177830,KOSDAQ,파버나인,전자부품 제조업,"알루미늄 소재 TV 외관재(프레임, 스탠드)",2014-08-04,12월,이제훈,http://www.pavonine.net,인천광역시,/g/11b5ph7p9c
481,150900,KOSDAQ,파수,소프트웨어 개발 및 공급업,기업용 문서보안 솔루션,2013-10-18,12월,조규곤,http://www.fasoo.com,서울특별시,/g/1223qzcc
482,170790,KOSDAQ,파이오링크,통신 및 방송 장비 제조업,"ADC(서버부하 분산장치), 보안스위치, 웹방화벽",2013-08-01,12월,조영철,http://www.piolink.com,서울특별시,/m/09gpzfv
483,38950,KOSDAQ,파인디지털,통신 및 방송 장비 제조업,"원격 RF 감시장치, 디지털 광 중계기, 노드분배기",2000-05-04,12월,김용훈,http://www.finedigital.com,경기도,/g/11b_k7pbl
484,106240,KOSDAQ,파인테크닉스,통신 및 방송 장비 제조업,"휴대폰부품, 소형LCD부품, LED조명기기",2009-03-16,12월,"김근우,이재규",http://www.finetechnix.com,경기도,/g/11b_m1c2q
485,131760,KOSDAQ,파인텍,특수 목적용 기계 제조업,OLED 제조장비,2015-08-17,12월,강원일,,서울특별시,/g/11bvv_1rgj
486,140860,KOSDAQ,파크시스템스,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",연구용 및 산업용 원자현미경,2015-12-17,12월,박상일,http://www.parkafm.co.kr,경기도,/m/09g8dvm
487,91700,KOSDAQ,파트론,전자부품 제조업,"카메라모듈, 안테나, 센서류 등",2006-12-13,12월,"김종구, 김종태",http://www.partron.co.kr,경기도,/g/11b_m77b_
488,32800,KOSDAQ,판타지오,창작 및 예술관련 서비스업,교육서비스,1997-06-26,12월,"박종진, 신영진",http://fantagio.kr,서울특별시,/m/010pgss8
489,27710,KOSDAQ,팜스토리,동물용 사료 및 조제식품 제조업,사료,1996-07-06,12월,"편명식, 배수한(각자대표)",http://www.dodrambnf.co.kr,서울특별시,/g/112ycsg3k
490,68050,KOSDAQ,팬엔터테인먼트,"영화, 비디오물, 방송프로그램 제작 및 배급업","방송영상물,음반",2006-07-07,12월,박영석,http://www.thepan.co.kr,서울특별시,/g/11vj0fjdg
491,87010,KOSDAQ,펩트론,기초 의약물질 및 생물학적 제제 제조업,약효지속성 의약품 및 펩타이드 소재,2015-07-22,12월,최호일,http://www.peptron.co.kr,대전광역시,/m/0nbfmhs
492,22100,KOSDAQ,포스코 ICT,"건축기술, 엔지니어링 및 관련 기술 서비스업","SI(System Integration), DVR(Digital Video Recorder)",2000-11-28,12월,정덕균,http://www.poscoict.co.kr,경상북도,/g/120n_lvr
493,9520,KOSDAQ,포스코엠텍,1차 철강 제조업,철강포장용역 및 Al탈산제 생산,1997-11-10,12월,이희근,http://www.poscomtech.com,경상북도,/g/11cfjnq04
494,189690,KOSDAQ,포시에스,소프트웨어 개발 및 공급업,기업용 리포팅 소프트웨어 솔루션(OZ-Report 등),2015-02-11,06월,박미경,http://www.forcs.com,서울특별시,/g/11b75n43tw
495,5670,KOSDAQ,푸드웰,"과실, 채소 가공 및 저장 처리업","깐밤, 통조림류, 딸기시럽류, 음료제품 등",1993-12-07,12월,"성기준, 성민겸",http://www.foodwell.com,대구광역시,푸드웰
496,93380,KOSDAQ,풍강,기타 금속 가공제품 제조업,자동차용너트류,2007-06-01,08월,김진용,http://www.pungkang.co.kr,경기도,풍강
497,23900,KOSDAQ,풍국주정,알코올음료 제조업,발효주정,1994-11-23,12월,"이한용, 김규호(각자 대표이사)",http://www.pungguk.com,대구광역시,풍국주정
498,35200,KOSDAQ,프럼파스트,플라스틱제품 제조업,주택건설용 플라스틱 배관,2002-01-15,12월,원재희,http://www.plumbfast.co.kr,대전광역시,프럼파스트
499,203690,KOSDAQ,프로스테믹스,기초 의약물질 및 생물학적 제제 제조업,화장품,2014-09-30,12월,"박병순, 최은욱",http://www.prostemics.com,서울특별시,프로스테믹스
500,51380,KOSDAQ,피씨디렉트,기계장비 및 관련 물품 도매업,"스토리지(HDD), 프로세서(CPU), Memory, Monitor등",2002-02-15,12월,서대식,http://www.pcdirect.co.kr,서울특별시,피씨디렉트
501,2230,KOSDAQ,피에스텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",자동차부품,1991-01-04,12월,김 형 민,http://www.pstec.co.kr,서울특별시,/g/11b6dz_j72
502,137400,KOSDAQ,피엔티,특수 목적용 기계 제조업,2차전지 및 전자소재용 Roll-to-Roll 장비,2012-07-06,12월,김준섭,http://www.epnt.co.kr,경상북도,/g/11bwf3d924
503,87600,KOSDAQ,픽셀플러스,전자부품 제조업,CMOS 이미지센서 및 칩셋,2015-06-12,12월,이서규,http://www.pixelplus.com,경기도,/m/03p2zhk
504,67310,KOSDAQ,하나마이크론,반도체 제조업,"반도체패키징,IOT",2005-10-11,12월,이동철,http://www.hanamicron.co.kr,충청남도,/m/0l8d655
505,136480,KOSDAQ,하림,"도축, 육류 가공 및 저장 처리업","육계, 육계가공식품",2011-05-02,12월,"김홍국, 박길연, 윤석춘(각자대표)",,전라북도,/m/0nbgzdw
506,13030,KOSDAQ,하이록코리아,1차 철강 제조업,관이음쇠,1989-12-15,12월,"문휴건, 문창환 각자대표이사",http://www.hy-lok.com,부산광역시,/g/11dx9hylm1
507,126700,KOSDAQ,하이비젼시스템,사진장비 및 광학기기 제조업,카메라모듈 제조검사용 장비,2010-09-10,12월,최 두 원,http://www.hyvision.co.kr,경기도,/g/11b6dwssdp
508,106080,KOSDAQ,하이소닉,전자부품 제조업,휴대폰 카메라용 Auto Focus Actuator,2010-02-09,12월,박광제,http://www.hysonic.com,경기도,/g/11b_l8rch
509,106190,KOSDAQ,하이텍팜,기타 전문 도매업,주사제용 무균 원료의약품(Sterile Imipenem 외),2010-07-28,12월,김정수,http://www.htpharm.com,충청북도,/g/11gyzq9b1
510,34950,KOSDAQ,한국기업평가,기타 사업지원 서비스업,"신용평가, 컨설팅, 위험관리솔루션",2002-02-07,12월,김기범,http://www.korearatings.com,서울특별시,/g/11gyysw12
511,222980,KOSDAQ,한국맥널티,기타 식품 제조업,커피 및 의약품,2015-12-23,12월,이은정,http://www.mcnultykorea.co.kr,충청남도,/g/11bxfzb3nd
512,63570,KOSDAQ,한국전자금융,기타 사업지원 서비스업,"ATM관리사업,CD-VAN사업",2006-07-14,12월,구자성,http://www.nicetcm.co.kr,서울특별시,/g/11byd5rl07
513,41460,KOSDAQ,한국전자인증,소프트웨어 개발 및 공급업,"개인용이메일 보안,인증업무,전자상거래관련 인증서비스/기업용 인증솔루션 제공",2010-11-19,12월,신홍식,http://www.crosscert.com,서울특별시,/g/12bffwf93
514,39740,KOSDAQ,한국정보공학,기타 전문 도매업,"그룹웨어, 자료관리시스템",2000-07-06,12월,유용석,http://www.kies.co.kr,경기도,/g/11b6bpx2gx
515,53300,KOSDAQ,한국정보인증,소프트웨어 개발 및 공급업,"공인인증서, PKI솔루션 등",2014-02-04,12월,김상준,http://www.signgate.com,경기도,/g/1yy3vn41p
516,25770,KOSDAQ,한국정보통신,전기 통신업,"신용카드부가통신업(VAN),전자지급결제대행업(PG)",1998-01-20,12월,임명수,http://www.kicc.co.kr,서울특별시,/g/11b6dnp04_
517,54040,KOSDAQ,한국컴퓨터,전자부품 제조업,PCB Assembly (PBA),2002-01-15,12월,강창귀,http://www.kci.co.kr,경상북도,/g/11vh_zy8t
518,53590,KOSDAQ,한국테크놀로지,자동차 신품 부품 제조업,신재생에너지관련장비,2001-08-23,12월,"신용구, 이병길(공동 대표이사)",http://www.myht.co.kr,서울특별시,/g/11b_lctc9
519,30520,KOSDAQ,한글과컴퓨터,소프트웨어 개발 및 공급업,오피스소프트웨어,1996-09-24,12월,"변성준, 김연수 (각자대표)",http://www.hancom.com,경기도,/m/09dqnf
520,92460,KOSDAQ,한라IMS,선박 및 보트 건조업,"선용원격자동측정시스템,선용원격자동경보시스템",2007-05-22,12월,"지석준, 김영구",http://www.hanlalevel.co.kr,부산광역시,/g/11bc72rlhc
521,47080,KOSDAQ,한빛소프트,소프트웨어 개발 및 공급업,"게임(스타크래프트 등), 교육, 솔루션",2002-01-10,12월,이승현,http://www.hanbitsoft.co.kr,서울특별시,/m/06jgbn
522,70590,KOSDAQ,한솔인티큐브,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",기업통신 및 무선인터넷,2004-01-08,12월,류창성,http://www.hansolinticube.com,서울특별시,한솔인티큐브
523,42520,KOSDAQ,한스바이오메드,의료용품 및 기타 의약 관련제품 제조업,"인체이식용조직(인조피부,인조뼈),의료용시술재료(가슴보형물)",2009-10-09,09월,김근영,http://hansbiomed.com,서울특별시,/g/11byd5p8gh
524,78350,KOSDAQ,한양디지텍,반도체 제조업,메모리 모듈,2004-05-14,12월,김형육/김윤상 각자대표,http://www.hanyangdgt.com,경기도,한양디지텍
525,45100,KOSDAQ,한양이엔지,"건축기술, 엔지니어링 및 관련 기술 서비스업",반도체배관설비,2000-08-31,12월,"김형육,김덕림(공동대표이사)",http://www.hanyangkorea.com,경기도,한양이엔지
526,46110,KOSDAQ,한일네트웍스,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",서비스ASP,2006-01-20,12월,박지훈,http://www.hanilnetworks.com,서울특별시,/g/11c1vbfzwr
527,24740,KOSDAQ,한일단조,자동차 신품 부품 제조업,단조품,1996-11-29,12월,권병호,http://www.hifg.co.kr,충청북도,한일단조
528,5860,KOSDAQ,한일사료,동물용 사료 및 조제식품 제조업,배합사료,1994-11-07,12월,차상협,http://www.hanilfeed.com,경기도,한일사료
529,123840,KOSDAQ,한일진공,특수 목적용 기계 제조업,진공장비,2010-10-05,12월,"김지훈, 이청균",http://www.vacuum-coater.com,인천광역시,한일진공
530,79170,KOSDAQ,한창산업,1차 비철금속 제조업,"아연말,리튬브로마이드,산화망간,인산아연",2005-02-01,12월,"강호익, 강상균(각자대표)",http://www.hanchem.com,경기도,한창산업
531,2680,KOSDAQ,한탑,"곡물가공품, 전분 및 전분제품 제조업","소맥분(밀가루),배합사료",1995-07-07,12월,하상경,http://www.hantop.com,부산광역시,/g/11b5v4gvdl
532,34810,KOSDAQ,해성산업,기타 금융업,시설관리 용역 및 부동산 임대,1999-04-16,12월,정한수,http://www.haesungind.co.kr,서울특별시,해성산업
533,76610,KOSDAQ,해성옵틱스,사진장비 및 광학기기 제조업,휴대폰용 렌즈모듈 및 카메라모듈,2013-11-06,12월,조철,http://www.hso.co.kr,경기도,해성옵틱스
534,92300,KOSDAQ,현우산업,전자부품 제조업,인쇄회로판(PCB),2007-10-24,12월,"문병선, 문인식 (각자대표)",,인천광역시,현우산업
535,53660,KOSDAQ,현진소재,기타 금속 가공제품 제조업,선박용 엔진부품,2002-02-15,12월,이도헌,http://www.hjmco.co.kr,부산광역시,현진소재
536,11080,KOSDAQ,형지I&C,봉제의복 제조업,남성셔츠,2004-07-02,12월,최혜원,http://www.woosunginc.com,서울특별시,형지I&C
537,126640,KOSDAQ,화신정공,자동차 신품 부품 제조업,자동차부품,2010-08-31,12월,정 서 진,http://hsp.hwashin.co.kr,경상북도,화신정공
538,50090,KOSDAQ,휘닉스소재,전자부품 제조업,"Metal Paste, Solder Ball",2004-06-29,12월,"홍석규, 고승범 각자대표",http://www.phoenixmaterials.kr,경상북도,/g/122_sgxt
539,115160,KOSDAQ,휴맥스,영상 및 음향기기 제조업,셋톱박스,2009-11-16,12월,김태훈,http://kr.humaxdigital.com,경기도,/g/11bc5mcpms
540,28080,KOSDAQ,휴맥스홀딩스,기타 금융업,"지주사업, IT서비스사업",1997-04-16,12월,변대규,http://holdings.humaxdigital.com/,경기도,휴맥스홀딩스
541,200670,KOSDAQ,휴메딕스,의약품 제조업,"히알루론산 관절염치료제, 히알루론산 더말필러",2014-12-26,12월,김진환,http://www.humedix.com,경기도,/g/11b6wh6jmy
542,65510,KOSDAQ,휴비츠,의료용 기기 제조업,"자동검안기, 자동렌즈미터",2003-10-31,12월,김현수,http://www.huvitz.com,경기도,/m/0fq09vn
543,84110,KOSDAQ,휴온스글로벌,의약품 제조업,의약품제조업,2006-12-19,12월,윤성태,http://www.huonsglobal.com,경기도,/g/11b_l9cfc
544,145020,KOSDAQ,휴젤,기초 의약물질 및 생물학적 제제 제조업,"보툴리눔톡신, 필러",2015-12-24,12월,손지훈,http://www.hugel.co.kr,강원도,/g/11bxg0dhj_
545,10240,KOSDAQ,흥국,특수 목적용 기계 제조업,굴삭기 Roller 및 형단조품,2009-05-12,12월,류명준,http://www.heungkuk.co.kr,충청남도,/m/0jwrn77
546,189980,KOSDAQ,흥국에프엔비,비알코올음료 및 얼음 제조업,"과일음료(에이드베이스, 스무디, 착즙쥬스 등)",2015-08-07,12월,"박철범, 오길영",http://www.hyungkuk.com,서울특별시,/g/11bvvzm21f
